label,id,date,stuff,name,text
"4","1978055352","Sat May 30 22:19:46 PDT 2009","NO_QUERY","Asuka77","@Rich_Tea was having sex with american pornstars "
"0","2256300041","Sat Jun 20 12:33:57 PDT 2009","NO_QUERY","MissSparkles_97","@PinkerJewel I caved and bought a membership, to Nick's FC.  I'm so weak. LOL"
"0","1985401822","Sun May 31 17:02:06 PDT 2009","NO_QUERY","KnightRid","@jcruz awww damn.  I dont have another one here to send you either   I will have to see if I can pick some up soon ;)"
"0","1978697178","Sun May 31 00:10:09 PDT 2009","NO_QUERY","ZebranoBrazil","Why r my twitpics disappearing? Sent some amazing photos yday  http://twitpic.com/6bjzl"
"4","1968215538","Fri May 29 20:59:26 PDT 2009","NO_QUERY","Wizz_Dumb","@dsthestar1121  follow me..."
"0","2282715203","Mon Jun 22 11:43:03 PDT 2009","NO_QUERY","Tef_ania","at the doctor "
"4","1823291131","Sat May 16 21:35:13 PDT 2009","NO_QUERY","BaIIiet","@aplusk a little Vodka always helps  ;)     oops- I'm out- need more- now!!!  "
"0","2063955708","Sun Jun 07 04:43:11 PDT 2009","NO_QUERY","espoir21","@Charlie_Brownz  the hoover has calling me all morning but I'm turning a deaf ear to it"
"4","1822394992","Sat May 16 19:28:46 PDT 2009","NO_QUERY","legacimusic","Just rocked the stage at #celebrAsian festival! Crowd was the best we ever performed for! Unconditional love &amp; support from the Iowans "
"0","1565955106","Mon Apr 20 07:54:52 PDT 2009","NO_QUERY","sungball","Bananas, Rice, Applesauce, Toast... "
"0","2066799917","Sun Jun 07 11:11:36 PDT 2009","NO_QUERY","AshleyMcCraw","@tommcfly ooft, thats not very good! when you back in the rainy UK then Fletcher? we miss you "
"0","1981181148","Sun May 31 08:36:01 PDT 2009","NO_QUERY","ymarisatambien","@DJ_BERN no xbox live  its not actually mine haha, all I have is my n64 and gamecube.. I know I need to move up lol"
"0","1961225991","Fri May 29 09:10:31 PDT 2009","NO_QUERY","LouiseThornsby","@chrlttgrc nope im nott! i was planning on doing but my aunties come over from america and we're havin this big family meal so i cant  xx"
"4","1998914423","Mon Jun 01 19:19:59 PDT 2009","NO_QUERY","woofette30","@wiredmom Let me know if I can be of help. I got the highest score in my Computer Security and Legal Issues class last quarter "
"0","2230845543","Thu Jun 18 17:41:16 PDT 2009","NO_QUERY","aaronriveroll","Had a great shoot this morning with Mia....the rest of the day has been a blur. I'm sleepy. Definitely not a morning person anymore. "
"0","2002146383","Tue Jun 02 03:17:50 PDT 2009","NO_QUERY","robertgravina","@mreinsch Yeah. Bummer I got an #iphone before I knew about the docomo phone  I want to write #opensource apps but costs $$$ on the iphone"
"4","2015071429","Wed Jun 03 03:36:39 PDT 2009","NO_QUERY","sunshine_diva","Good Morning Andy!  @Ancoti"
"0","2208859158","Wed Jun 17 09:43:05 PDT 2009","NO_QUERY","djjdiscos","#squarespace Iphone 3gs coming out soon, just wish i had the money to order one right now!! "
"0","2195030142","Tue Jun 16 10:35:02 PDT 2009","NO_QUERY","nikkitycola","It's reached arctic temps in my office.  Penguins are migrating here tomorrow.  Polar bears never RSVPed.   Why yes, I am losing my mind!"
"0","1554158084","Sat Apr 18 16:13:40 PDT 2009","NO_QUERY","cricdog","Wishing I would win the lottery "
"0","1982184601","Sun May 31 10:41:52 PDT 2009","NO_QUERY","ShannerNanner","@chrismcelligott The sun disappeared "
"4","2063883358","Sun Jun 07 04:26:56 PDT 2009","NO_QUERY","CrystalNess","@riandawson and @JackAllTimeLow I have a turtle. He's small... I calls him Durka "
"4","2175527800","Mon Jun 15 01:14:24 PDT 2009","NO_QUERY","dannycasler","@gardenstatement they did some songs with Butch Walker, could very well be why "
"4","2189899254","Tue Jun 16 01:12:20 PDT 2009","NO_QUERY","iyastaana","says good afternoon.  http://plurk.com/p/11adfr"
"0","1469306835","Tue Apr 07 05:57:40 PDT 2009","NO_QUERY","forumferret","@sohmer automated offiste backups for that sort of thing = happy no more drunken deletefest ruining your life. Don't ask how I know. "
"4","1967847171","Fri May 29 20:19:05 PDT 2009","NO_QUERY","amourchaleur","@xivyy Might need to try a few times. "
"0","1573697617","Tue Apr 21 02:25:11 PDT 2009","NO_QUERY","NapD","@CQuin just found a load of replies I've not seen! Cheers for your wishes. It's sram red on my bike by the way  good effort in the TT!"
"0","1984254738","Sun May 31 14:44:47 PDT 2009","NO_QUERY","itsmariapeace","13 hrs. held in ER in the hospital is no fun.  and i missed my gurls funeral  RIP Heaven."
"0","2071067766","Sun Jun 07 18:46:44 PDT 2009","NO_QUERY","candeeee","I think no I demand me, @ay_meee and @MikeWike plan a hangout day! one in which I can attend "
"0","2196217641","Tue Jun 16 12:10:45 PDT 2009","NO_QUERY","DJTJ222","@TheFunySonicFan  have i really?  i really dont know anymore "
"4","1751211840","Sat May 09 18:55:32 PDT 2009","NO_QUERY","LunaJune","@GreeGreece it's the little thing that links us to England "
"0","1981833027","Sun May 31 09:59:12 PDT 2009","NO_QUERY","mcraddictal","@MCRmuffin -hugs- "
"0","1975907948","Sat May 30 16:09:47 PDT 2009","NO_QUERY","jasonkarns","just got off top thrill dragster. awesome as always. millennium force closed for the day. "
"0","1836140042","Mon May 18 07:26:58 PDT 2009","NO_QUERY","ShesElectric_","@kat_n Hopefully!  My toes are so cold their numb  haha xxx"
"0","2265689037","Sun Jun 21 07:06:45 PDT 2009","NO_QUERY","ox_grace","im on my ownn.. "
"0","2328212790","Thu Jun 25 09:18:22 PDT 2009","NO_QUERY","Sphinx021","@ktsaurusrex  sorry about your ankle. i seem to always fall up or down the stairs when carrying laundry!"
"4","1793658256","Thu May 14 03:31:51 PDT 2009","NO_QUERY","MissRasmus","@9RebSte3 Thanks 4 following "
"0","2251943899","Sat Jun 20 05:01:59 PDT 2009","NO_QUERY","thyradelish","busy doing the reports "
"0","1957760645","Fri May 29 01:31:29 PDT 2009","NO_QUERY","photosil","@dabobabo I can't believe this! Did they give you any reason? "
"4","2050886313","Fri Jun 05 19:28:17 PDT 2009","NO_QUERY","JoJoLove21","@ctayah awww thanks for the friendly friend follow! Everyone follow @Ctayah he is awesome!!!!! "
"4","2002814831","Tue Jun 02 05:13:42 PDT 2009","NO_QUERY","skyemma","@louisetriance  Don't let me stop you!! I don't thnk everyone else is aware your food fetish.. well they are now I guess "
"4","1825534201","Sun May 17 06:02:12 PDT 2009","NO_QUERY","madalainev","watching the Sunday Morning Show  and wondering what Eurovision is."
"4","1969221055","Fri May 29 23:22:11 PDT 2009","NO_QUERY","TimonBlair","Superjail is on!! "
"4","1989990101","Mon Jun 01 03:30:38 PDT 2009","NO_QUERY","maddie5218","@sillyyak11 haha I'm glad it was by request  yay to the fans! Haha"
"0","2057721616","Sat Jun 06 13:32:15 PDT 2009","NO_QUERY","tails_of_kira","@SophietheCocker hey sophie, we would love to go and meet up with hiro and meko,but my daddy was in a crash on friday and has to rest "
"4","1963528757","Fri May 29 12:51:37 PDT 2009","NO_QUERY","xoitscourtneyxo","getting ready for dance "
"4","1833990836","Mon May 18 01:12:32 PDT 2009","NO_QUERY","alyssafernandez","@ddlovato That person is my hero. I will never forget those words! "
"0","2204018822","Wed Jun 17 01:06:46 PDT 2009","NO_QUERY","davidsteward","Ow owowow itchy hay fever eyes for the lose "
"4","2047924255","Fri Jun 05 14:23:16 PDT 2009","NO_QUERY","shannenrodgers","tonite was soo fun  talked to people i hadnt seen for ages, had a inflatable hammer fight with reece and david, and....."
"0","1965687304","Fri May 29 16:21:41 PDT 2009","NO_QUERY","RicardoZamora","@maggit we tried yesterday and they said no "
"4","2014468434","Wed Jun 03 01:37:55 PDT 2009","NO_QUERY","ChelseyChapman","Yayyy going to my 3rd favourite place evr on sunday   its like complete paradise. quiet. beautiful. I forget the world when Im there!"
"4","1573349341","Tue Apr 21 00:46:03 PDT 2009","NO_QUERY","swinhoe","loving that we can now link to points inside youtube clips...  "
"0","2234053784","Thu Jun 18 22:20:52 PDT 2009","NO_QUERY","Gabbimadrid","Talking to my peach agent c! I miss her and the rest of the crew!  p.s. Don't die!"
"0","2002273177","Tue Jun 02 03:43:02 PDT 2009","NO_QUERY","snomimons","My home server has finaly packed in. Well, one the the HDD's has anyway. 400GB of music has gone   http://twitpic.com/6ghfo"
"4","2015652154","Wed Jun 03 05:12:07 PDT 2009","NO_QUERY","MEstoque","going to log off before i end up sleeping at 12am again.. sooo goodnight "
"4","2003571223","Tue Jun 02 06:46:26 PDT 2009","NO_QUERY","SamanthaRogers","Slept in until 12 after a day trip to France! "
"4","1825435954","Sun May 17 05:41:35 PDT 2009","NO_QUERY","pric3r","is going to bed, leave me stuff "
"4","1994910650","Mon Jun 01 12:39:06 PDT 2009","NO_QUERY","_happygolucky_","@HipHopUpdate: Anyone who's good at photoshop/graphics hit me up! I need to put out this mixtape I've been delaying! --DM me -we can chat "
"4","1882265676","Fri May 22 06:33:13 PDT 2009","NO_QUERY","alansmoore","@DuaneJackson You'd have to call her Sienna-Mae Kashflow Yeti Jackson to get PR out of it "
"0","2326900526","Thu Jun 25 07:39:35 PDT 2009","NO_QUERY","MindySaid","My baby is sick... she even asked for the medicine that she tried to hide the other day. "
"4","1883578673","Fri May 22 08:46:33 PDT 2009","NO_QUERY","carolroux","@xxVINICIUSxx obg pelo follow friday "
"4","1834089749","Mon May 18 01:35:20 PDT 2009","NO_QUERY","idangazit","My dad acts macho but I can tell he's impressed. "
"4","2048200380","Fri Jun 05 14:49:14 PDT 2009","NO_QUERY","GurinderSingh","WOOP...new engadget podcast to listen to later "
"0","2238009321","Fri Jun 19 06:41:28 PDT 2009","NO_QUERY","Eychaner","3 1/2 hours done...4 1/2 more to go. I want to be at home, playing with my kids. "
"0","2176275527","Mon Jun 15 03:25:11 PDT 2009","NO_QUERY","Shenaloves","Someone save me from learning about church history..  it's beyond boring.."
"4","2052533162","Sat Jun 06 01:03:29 PDT 2009","NO_QUERY","Jen_Bunni","@mynameislogang what ? Its the best ! We don't sleep  . . . EVER ! . . . Your a Cali guy ?"
"4","2063588859","Sun Jun 07 03:16:29 PDT 2009","NO_QUERY","squirbel","@kmbar omg why is that crazy?! "
"0","2187943121","Mon Jun 15 21:02:46 PDT 2009","NO_QUERY","djrumz","why is it the one person u truly want doesnt want u back "
"4","1677362721","Sat May 02 01:41:29 PDT 2009","NO_QUERY","malzone","@rustyrockets NEW ZEALANDDDDDDDDDDDDDDDDDD....time u came "
"4","1822393197","Sat May 16 19:28:31 PDT 2009","NO_QUERY","brianalves","@desrosj Scary to think that it might. "
"0","1999688491","Mon Jun 01 20:39:03 PDT 2009","NO_QUERY","itsrinamarie","@ChrissieGTGM i know ;( whatever happened to sushi  with chrissie "
"0","2005005518","Tue Jun 02 09:04:17 PDT 2009","NO_QUERY","Ton_Teezy","@LadyK211@the_lovely_me @moneyb69 I not too happy with the latest G1 updates. "
"4","1972403383","Sat May 30 09:09:34 PDT 2009","NO_QUERY","micsaund","The Star Wars stars just came out. The guy who played Chewie actually kinds looks like Chewie "
"4","1965412623","Fri May 29 15:52:35 PDT 2009","NO_QUERY","denny","Turn up at ex-colleague's party, find random people from Planet Angel there.  Small world  "
"0","1985524415","Sun May 31 17:16:09 PDT 2009","NO_QUERY","squitlles","@KimKardashian  i love ur show"
"0","1685406984","Sun May 03 00:15:21 PDT 2009","NO_QUERY","geekandahalf","@skeskali Take care of yourself, C...egads. "
"4","2175039004","Sun Jun 14 23:56:07 PDT 2009","NO_QUERY","StephenHampton","@kasmac92 yeah ill see what the schedules like once I get there and let u know "
"4","1692527739","Sun May 03 20:11:23 PDT 2009","NO_QUERY","mopars0","@Awesomenezz yeah, I'm a old fart so I need more sleep then you youngin's  "
"0","1989491580","Mon Jun 01 01:44:36 PDT 2009","NO_QUERY","Umbrae_","@MariahCarey Ugh, I sooo hate your timing! When I log in to Twitter I always get to see your updates from 'about 11 hours ago'  ♥"
"4","2009603572","Tue Jun 02 15:58:23 PDT 2009","NO_QUERY","kyleplacy","@missrogue Doing a tribute to your book on my blog: Week With Whuffie: http://www.kylelacy.com  I loved it!"
"0","2061105059","Sat Jun 06 20:11:16 PDT 2009","NO_QUERY","iCrunchy","sorry for repeating, but more things have happened which fuels the fact that today is SUCH A BAD DAYYYY "
"0","2181021938","Mon Jun 15 11:15:35 PDT 2009","NO_QUERY","HollywoodsAngel","@DawnRichard i love your NOH8 picture! i hope we get 2 marry "
"0","2059754793","Sat Jun 06 17:34:15 PDT 2009","NO_QUERY","noveltynikki","Work is lame  i want to go home"
"4","1998612684","Mon Jun 01 18:50:21 PDT 2009","NO_QUERY","happylatte","also cool - http://peemonkey.com/facebook now has 2000 fans! "
"4","1972862740","Sat May 30 10:01:41 PDT 2009","NO_QUERY","lonio","@Shalay Have fun in Vegas!! "
"4","1988807184","Sun May 31 23:25:53 PDT 2009","NO_QUERY","30STMluva","@pato_30stm dont worry your school year will pass by fast  some of my spanish friends are takin spanish classes lol my english is bad 2 XD"
"4","1754378978","Sun May 10 06:03:48 PDT 2009","NO_QUERY","carolisf","I don't know how and I don't know when, but this year I know @tommcfly.   I can't wait for McFLY in Brasil :O"
"4","2014916995","Wed Jun 03 03:06:37 PDT 2009","NO_QUERY","flugge","Looking forward to Mini Ninjas  - http://bit.ly/16OqCk"
"0","1833975953","Mon May 18 01:09:15 PDT 2009","NO_QUERY","jonasnessica","ARGH.. I'm trying to write but I'm just not in the mood..it normally just writes it's self but argh..idk "
"4","2176302000","Mon Jun 15 03:29:50 PDT 2009","NO_QUERY","HayleyyFitch","@angelovemiley well i actually met her on mitchmusso.com and she lives in CT (so do i) ahha so we became good friends "
"0","2066273811","Sun Jun 07 10:12:32 PDT 2009","NO_QUERY","dinafragola","I think I'll go to the movie so I don't have to see the depressing results of the elections "
"4","1996002041","Mon Jun 01 14:22:51 PDT 2009","NO_QUERY","jensen_","i gots tan lines on my booty  , going to see a movie with sidney"
"0","2258777074","Sat Jun 20 16:28:53 PDT 2009","NO_QUERY","ElisaMariee","right now i feel like he doesnt miss me "
"4","2060717376","Sat Jun 06 19:26:30 PDT 2009","NO_QUERY","maitai88","@faymae yaaay! Welcome back! "
"4","1970053183","Sat May 30 02:15:41 PDT 2009","NO_QUERY","CourtneyJBVFCHS","@Steven10114 Thanks love. "
"0","2057095488","Sat Jun 06 12:21:45 PDT 2009","NO_QUERY","Doctorrodders","@Jamie881 who knows. I think it will be up when its up. We cant rush them. the rushed the update and look what happened "
"4","1573858865","Tue Apr 21 03:11:31 PDT 2009","NO_QUERY","JamesR87","@SuicidalSteve Well a Ferrous [sic] Wheel is made of Metal "
"4","2188802208","Mon Jun 15 22:35:38 PDT 2009","NO_QUERY","AngeliqueCeller","@YoungnZ song is dopeee... im lovingg it "
"4","1879953282","Thu May 21 23:38:18 PDT 2009","NO_QUERY","LexiePixie","Oops......@zoriancrx  #followfriday #followlove"
"4","2016515141","Wed Jun 03 06:54:44 PDT 2009","NO_QUERY","iPhoneFuzzball","My 2 favorite things. Fuzzball and Air France  http://fuzz-ball.com/twitter"
"0","2069128255","Sun Jun 07 15:18:46 PDT 2009","NO_QUERY","azzybaby","&quot;No one is following me, because i'm just an average person  &quot; OMG how wrong is that, you are a very very special person, believe me....."
"4","1974235293","Sat May 30 12:42:51 PDT 2009","NO_QUERY","heather581","GLASGOW RANGERS CHAMPIONS....OH OH OH OH OH OH OH!!!! YASSSSSS FTP!!!!!!! "
"4","1974300750","Sat May 30 12:50:52 PDT 2009","NO_QUERY","NYCchick7","Sure thing my brother you will be able to hear me. Trust me on that! "
"4","2189321152","Mon Jun 15 23:46:01 PDT 2009","NO_QUERY","daniellesteele9","goodnight everyone "
"4","2003185504","Tue Jun 02 06:03:04 PDT 2009","NO_QUERY","Daedalus56","@balmeras Now after looking at your site, I thought it would have been green. New slogan: 'Go orange, and save the planet.' "
"4","2054841726","Sat Jun 06 08:11:26 PDT 2009","NO_QUERY","ninicool","@xBabyV I am soo glad for you bc you have sooo many follows  Follow me ?! xoxo"
"4","2014265103","Wed Jun 03 00:58:13 PDT 2009","NO_QUERY","Fiona_of_Toorak","@urbansmiler LOL.  For you?  A time machine.  "
"4","2188734777","Mon Jun 15 22:27:29 PDT 2009","NO_QUERY","Charified","@UnknownLibran Thank you for serving our country and thanks for checking Charice out. I hope you will enjoy her music. "
"4","1980200003","Sun May 31 06:01:19 PDT 2009","NO_QUERY","xxxSupermodel","@tommyreyes u better use fabric softener!  I'm awake. As usual LOL"
"4","2054181676","Sat Jun 06 06:45:41 PDT 2009","NO_QUERY","scarletoak","@PlayRadioPlay yay for coming back to Dallas  &amp; lolzzz at your last post."
"4","2175646011","Mon Jun 15 01:34:59 PDT 2009","NO_QUERY","angelaprongs","Is now Mrs. Black-Prongs-Depp-Cleaver. "
"0","1551360897","Sat Apr 18 08:51:13 PDT 2009","NO_QUERY","AtoZoe","doing bio correspondance. sooo bored. michelle's pissed :S. school on SATURDAY in a bit for ms grekul's stupid bio review. kill me now! "
"4","2193344941","Tue Jun 16 08:19:53 PDT 2009","NO_QUERY","MichaelValiant","@astroboy pretty much sums up my take on it too... I truly appreciated the fast service - I'm in any day but Monday "
"4","1990080204","Mon Jun 01 03:48:56 PDT 2009","NO_QUERY","garyhills","@jakeyoh Just seen your reply to @clouddancefest "
"0","2321786831","Wed Jun 24 21:34:01 PDT 2009","NO_QUERY","JordanLindvall","@loonachic i wish you were going to be around for pride "
"4","2181176998","Mon Jun 15 11:28:22 PDT 2009","NO_QUERY","audreypanda","Watching avatar with justin and his little brother. He's making me ramen "
"4","1932414793","Tue May 26 21:25:16 PDT 2009","NO_QUERY","Hawaii4DebDeb","@LIVESTRONGCEO I found you because I follow Dr. Sanjay Gupta. I'm on board following you now... "
"0","2218751208","Wed Jun 17 23:04:46 PDT 2009","NO_QUERY","heatherharkin","had a wonderful night! Didn't wanna leave her Thunderlicious pals "
"4","1694510192","Mon May 04 02:57:25 PDT 2009","NO_QUERY","WhiteAngelLT","@TalindaB Hey Talinda  How Tyler slept this night? My nephew is now 4 yrs old and he stopped naps from age 3 "
"0","2211953474","Wed Jun 17 13:29:32 PDT 2009","NO_QUERY","gtirre1","@HouseOfLord oohh I miss you tooo babyyyyy  hope your having funnn xxxxx"
"0","2066955028","Sun Jun 07 11:28:55 PDT 2009","NO_QUERY","katerands","@katearistides yes yes you may, i found 2 pairs i like. shocking&amp;also i can't go shopping tomorrow so will have to find something else "
"0","2284258773","Mon Jun 22 13:39:46 PDT 2009","NO_QUERY","SAMMERSX","Okay so this is boring.. Me and krislyn have nothing to do "
"4","2190149908","Tue Jun 16 01:54:44 PDT 2009","NO_QUERY","GigglingInPain","Lalalalala....Oh, hi! I'm new here....hello?....hello?.....Sharon.....Sharon! "
"4","1989861328","Mon Jun 01 03:04:02 PDT 2009","NO_QUERY","chrismjo","@CHRISDJMOYLES Straight to the beer garden is it Moyles? "
"4","2178742274","Mon Jun 15 08:08:29 PDT 2009","NO_QUERY","PerkinsManning","well I'm certainly not in the front desk coverage meeting   ha ha, the end is near."
"0","1966515991","Fri May 29 17:54:39 PDT 2009","NO_QUERY","TehJeven","Avatar still not working "
"0","1691931881","Sun May 03 18:55:14 PDT 2009","NO_QUERY","briannapancakes","@ohhfeliciaa i know i really wish i wouldhave taken a picture of jack twittering for me "
"4","1825199603","Sun May 17 04:46:20 PDT 2009","NO_QUERY","xamylouise","@schaeferj89 Haha, xD Spread the love! #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel  "
"4","1980376092","Sun May 31 06:33:37 PDT 2009","NO_QUERY","sunwrites","tried my hand at poetry...gawd, i'm terrible. but sunday evening happy hour is right here, right now.  maybe that'll make me better."
"0","2014166685","Wed Jun 03 00:39:40 PDT 2009","NO_QUERY","Jennib82","Should be sleeping. Work at 6am "
"4","1678661477","Sat May 02 07:22:45 PDT 2009","NO_QUERY","OnlyMaryPeace","@ddlovato yuo, demi i can teach you  i speak spanish  and yeah is right!"
"0","2061487089","Sat Jun 06 20:58:29 PDT 2009","NO_QUERY","austbry","The hangover was good... home and doing the dishes "
"0","2002026059","Tue Jun 02 02:53:44 PDT 2009","NO_QUERY","Qiu_Rong","&gt;.&lt; Stomach has been giving me probs since last week.... and i thought it was juz a minor tingie... apparently not... "
"4","1995618012","Mon Jun 01 13:46:42 PDT 2009","NO_QUERY","MarlizZzle","@juliearguinzoni my brother went last year to St. Thomas i heard its beautiful.. Have a great vaca "
"4","2051563351","Fri Jun 05 22:18:29 PDT 2009","NO_QUERY","lissalue","Thinks that @SarahRoseBrooke is a *clap,clap* teehee!  greatest thing ever lol."
"4","2060471250","Sat Jun 06 18:58:10 PDT 2009","NO_QUERY","xNadiahx","@KarmaExists give me a good reason to follow??  hehehe"
"4","1991700522","Mon Jun 01 07:30:38 PDT 2009","NO_QUERY","alyssaaa6","i love phone updates  i now have a video recorder lol"
"0","1969331915","Fri May 29 23:42:21 PDT 2009","NO_QUERY","bkristin16","goodnight....up in a few hours "
"0","2253996157","Sat Jun 20 09:04:05 PDT 2009","NO_QUERY","OsoupieO","@IamVal yuck   i chipped my front tooth last night!!  *freaked*"
"4","1963995643","Fri May 29 13:33:56 PDT 2009","NO_QUERY","OtaliaRocks","@Sunshineliron I don't don't it! "
"4","1985735371","Sun May 31 17:40:26 PDT 2009","NO_QUERY","danielle_moser","time for bike ride, then dog walking, then grilling, then back to scarf making. oh the magical days of semi-summer. "
"4","1833608170","Sun May 17 23:50:42 PDT 2009","NO_QUERY","Bongchi","@ginaXnicole oh that's gay!! lol - well all the best with that "
"0","2216644034","Wed Jun 17 19:46:30 PDT 2009","NO_QUERY","mdwright","@rmazar Ugh - I've been meaning to do this too, but maybe I'll wait and hear if you've resolved the issue before going ahead.  "
"4","1565647625","Mon Apr 20 07:14:41 PDT 2009","NO_QUERY","kgsm","@ZhuhaiNights Should be up and running again. "
"0","2247986703","Fri Jun 19 19:55:48 PDT 2009","NO_QUERY","dithdavi","Goodbye kites til next may "
"4","2069231201","Sun Jun 07 15:30:03 PDT 2009","NO_QUERY","BROKASOURUS","i really like this guy "
"0","2240386526","Fri Jun 19 09:41:04 PDT 2009","NO_QUERY","ranoya","firmware 3.0 do ipod touch não acessa headset bluetooth comum, só stereo.... valeu apple. "
"0","1880047011","Thu May 21 23:56:10 PDT 2009","NO_QUERY","megan_kelli","hello, someone talk to me, please? i'm bored "
"0","2016396863","Wed Jun 03 06:42:20 PDT 2009","NO_QUERY","MszSiren","Hella tired @ work "
"4","1971844986","Sat May 30 08:01:23 PDT 2009","NO_QUERY","adventureran","@lilliekins oh, I am soooo jealous. That said I'm here with Aaron Ty, so while not as peaceful, I think I may have the best deal. "
"4","2051279827","Fri Jun 05 21:28:30 PDT 2009","NO_QUERY","txroadshow","@WalkingHorse Yup. It is "
"4","2059268079","Sat Jun 06 16:35:15 PDT 2009","NO_QUERY","harr3078","My renst just got a new car "
"4","1984466398","Sun May 31 15:09:46 PDT 2009","NO_QUERY","hummingbird604","@davemacdonald Thank you!  I am quite excited - after the defense, my committee said I should turn it into a book so I am doing it "
"0","1836281890","Mon May 18 07:43:01 PDT 2009","NO_QUERY","ultrastarbarbie","@jensenackless I already follow you but you aren't following me "
"4","2056135103","Sat Jun 06 10:35:25 PDT 2009","NO_QUERY","Tnyaznpursazn","I want to thank Kat for everything last night and for the reminder of how much i love Bella's song "
"4","1755574006","Sun May 10 09:29:15 PDT 2009","NO_QUERY","ShariFitness","Soaking up the beautiful Georgia Sunshine "
"4","1982701589","Sun May 31 11:43:58 PDT 2009","NO_QUERY","beccakeo","@colesprouse1 Thats nice of him Lol "
"0","2072270841","Sun Jun 07 20:42:30 PDT 2009","NO_QUERY","CorrinaT","@saydiemason That's not good.        Feel better."
"0","1695731029","Mon May 04 06:49:19 PDT 2009","NO_QUERY","LKassenbrock","@lllittlefield We can't  Now have a DJ meeting. Ugh."
"4","2013456452","Tue Jun 02 22:43:12 PDT 2009","NO_QUERY","katelvs","@JennyDuncanDEW1 can't think of a better excuse for a party  and a trip!"
"0","2230520482","Thu Jun 18 17:13:46 PDT 2009","NO_QUERY","unbeliever008","@jostarlight lol. too funny! Hope you are having a good night! Finally off. get to go home now and fight traffic. "
"0","1793246423","Thu May 14 01:56:58 PDT 2009","NO_QUERY","Sanmarco1992","I'm off today. Would luv to be going to Anfield tonight,but have no ticket  My mum is going to watch my 9 yr old cousin play in interval"
"4","2069770407","Sun Jun 07 16:29:46 PDT 2009","NO_QUERY","margierogers","@Lifehigh83 I requested you. "
"0","1999539214","Mon Jun 01 20:23:43 PDT 2009","NO_QUERY","Hobo_chick","@ButterflyerGurl Meh I hate all of you "
"4","2002574728","Tue Jun 02 04:36:08 PDT 2009","NO_QUERY","MamaAnna","Mail was low... Going home. "
"4","2007492649","Tue Jun 02 12:43:09 PDT 2009","NO_QUERY","Vjistar","OW! Goose egg on head from kitchen table when I was playing w/ the dog. Typical Val move! "
"4","1752413652","Sat May 09 21:51:26 PDT 2009","NO_QUERY","taryn205","@xVOJOx It's kind of like learning as you go...the blog thing, and Twitter, too! "
"4","1973123745","Sat May 30 10:31:54 PDT 2009","NO_QUERY","mundayt","summer 09 is oh so fine! "
"0","1956553395","Thu May 28 22:07:52 PDT 2009","NO_QUERY","yeiyeisj","adobong chicken na naman for lunch! hay "
"4","1932575786","Tue May 26 21:45:09 PDT 2009","NO_QUERY","BlocknocTone","movies rescheduled for 2morrow! "
"4","2175135596","Mon Jun 15 00:10:30 PDT 2009","NO_QUERY","rbuerckner","@brookehaskins Oh and superstar you are  and I will have fun xxx"
"4","2013163537","Tue Jun 02 22:03:09 PDT 2009","NO_QUERY","Mark_Milly","dope boy knots all summer! THROWIN RUBBERBANDS is the ANTHEM a.k.a my new single  *stay tuned*"
"0","1932949332","Tue May 26 22:36:35 PDT 2009","NO_QUERY","SooSpecial","@JniceLOVE I LIKED THE SECOND ONE HE PLAYED!!! 4GOT THE NAME THO "
"4","2176549902","Mon Jun 15 04:10:05 PDT 2009","NO_QUERY","vanillacokehead","@madmain I refer to the same thing as &quot;ego-searching&quot;... "
"4","1695220385","Mon May 04 05:33:33 PDT 2009","NO_QUERY","destructar","@Gustavar Having an awesome day? You should... I expect as much out of you  #awesomeupdater"
"0","2056472333","Sat Jun 06 11:12:22 PDT 2009","NO_QUERY","TatudDiva66","@KimKardashian Don't do it!  You have THE most beautiful hair I've ever seen!  I can't even get ur effect w/ extensions.  "
"0","1880409492","Fri May 22 01:08:18 PDT 2009","NO_QUERY","_cyclops_","Very frustrating when somebody adds a parameter to a common function, but does not check all the other projects if it uses the function "
"0","1692844776","Sun May 03 20:55:19 PDT 2009","NO_QUERY","MrDanielLee","And it's still taking forever... "
"4","2053156258","Sat Jun 06 03:29:52 PDT 2009","NO_QUERY","SMT29","Back from the joys of Tescos now gonna chill "
"0","1996908479","Mon Jun 01 15:54:37 PDT 2009","NO_QUERY","AllaKisil","Just after midnight, can't sleep? I don't know why?  Going to read my book, may it will help."
"0","1982380502","Sun May 31 11:05:37 PDT 2009","NO_QUERY","AllanJepson","is going in the gym, and fed up with plumbers who fail to turn up leaving me in the flat all day "
"0","2216606220","Wed Jun 17 19:42:44 PDT 2009","NO_QUERY","StealStars_Rose","Really broad without me besty friend with me...  IMISSYOU!!! ♥♥♥♥♥♥♥♥♥♥♥♥-Amb♥"
"0","2261631887","Sat Jun 20 21:05:43 PDT 2009","NO_QUERY","my2i","rainy sunday! but i have to go out "
"0","2213486325","Wed Jun 17 15:26:20 PDT 2009","NO_QUERY","amyxo","@gemmaaaax Haha epic! &amp; I just said that to my mum - I don't even look like that, and I'm a real woman! No fair  xo"
"4","1553863504","Sat Apr 18 15:25:06 PDT 2009","NO_QUERY","CabinFever80pf","enjoying a nice glass of Cabin Fever and Lemonade "
